Date,price
2013-03-08,4874.350098
2013-03-11,4854.167969
2013-03-13,4835.29541
2013-03-14,4786.225098
2013-03-15,4819.181152
2013-03-18,4802.683594
2013-03-19,4822.483886999999
2013-03-20,4831.356445
2013-03-21,4802.523438
2013-03-22,4723.019043
2013-03-25,4777.759277
2013-03-26,4842.375
2013-03-27,4927.956055
2013-03-28,4940.839355
2013-04-01,4937.428711
2013-04-02,4957.104004
2013-04-03,4981.317871
2013-04-04,4922.464844
2013-04-05,4925.921875
2013-04-08,4897.375977000001
2013-04-09,4899.441895
2013-04-10,4877.330078
2013-04-11,4924.117188
2013-04-12,4937.063477000001
2013-04-15,4894.446777
2013-04-16,
2013-04-17,4998.504395
2013-04-18,5012.489746
2013-04-19,4998.3125
2013-04-22,4996.774414
2013-04-23,4975.182617
2013-04-24,5011.458496
2013-04-25,4994.374511999999
2013-04-26,4978.359375
2013-04-29,4999.603515999999
2013-04-30,5033.921386999999
2013-05-01,5060.768555
2013-05-02,4993.897461
2013-05-03,4925.336914
2013-05-06,4991.722656
2013-05-07,5042.639647999999
2013-05-08,5089.184082
2013-05-10,5105.785156
2013-05-13,5054.477539
2013-05-14,5081.789063
2013-05-15,5089.729004
2013-05-16,5078.527344
2013-05-17,5145.530272999999
2013-05-20,5214.821289
2013-05-21,5188.60498
2013-05-22,5207.844238000001
2013-05-23,5121.250977000001
2013-05-24,5154.939941
2013-05-27,5084.985352000001
2013-05-28,5176.081055
2013-05-29,5200.538574
2013-05-30,5129.494629
2013-05-31,5068.477539
2013-06-03,4971.206543
2013-06-04,5021.462402
2013-06-05,5001.072754
2013-06-07,4865.180176
2013-06-10,4777.223633
2013-06-11,4609.811035
2013-06-12,4697.744140999999
2013-06-13,4607.526367
2013-06-14,4760.602539
2013-06-17,4774.362305
2013-06-18,4840.308594
2013-06-19,4806.513184
2013-06-20,4629.856934
2013-06-21,4515.238281
2013-06-24,4429.328613000001
2013-06-25,4418.740723
2013-06-26,4587.591797
2013-06-27,4675.610352000001
2013-06-28,4818.751953
2013-07-01,4777.310547
2013-07-02,4728.563477000001
2013-07-03,4577.01709
2013-07-04,4581.796875
2013-07-05,4602.670897999999
2013-07-08,4433.493164
2013-07-09,4403.668945
2013-07-10,4478.51123
2013-07-11,
2013-07-12,4632.970703
2013-07-15,4635.591797
2013-07-16,4643.900879
2013-07-17,4678.861816
2013-07-18,4720.294922
2013-07-19,4724.270996
2013-07-22,4678.84375
2013-07-23,4767.017578
2013-07-24,4717.962890999999
2013-07-25,4673.978515999999
2013-07-26,4658.73584
2013-07-29,4580.330566
2013-07-30,4608.351563
2013-07-31,4610.239746
2013-08-01,4624.19873
2013-08-02,4640.643066
2013-08-12,4597.643555
2013-08-13,4652.258789
2013-08-14,4699.593261999999
2013-08-15,4684.989746
2013-08-16,4568.518066
2013-08-19,4313.390136999999
2013-08-20,4174.858886999999
2013-08-21,4218.323242
2013-08-22,4171.289063
2013-08-23,4169.703125
2013-08-26,4120.546386999999
2013-08-27,3967.724365
2013-08-28,4026.3557130000004
2013-08-29,4103.471191
2013-08-30,4194.964355
2013-09-02,4101.111328
2013-09-03,4163.888672
2013-09-04,4073.334229
2013-09-05,4050.743652
2013-09-06,4072.233154
2013-09-09,4191.133301
2013-09-10,4358.013672
2013-09-11,4349.289551
2013-09-12,4356.475586
2013-09-13,4375.40918
2013-09-16,4522.104492
2013-09-17,4517.486328
2013-09-18,4463.121094
2013-09-19,4670.594238000001
2013-09-20,4583.691895
2013-09-23,4562.72168
2013-09-24,4460.280761999999
2013-09-25,4406.63623
2013-09-26,4405.762207
2013-09-27,4423.587890999999
2013-09-30,4316.047363000001
2013-10-01,4345.769531
2013-10-02,4387.473633
2013-10-03,4418.511719
2013-10-04,4389.216797
2013-10-07,4374.829102000001
2013-10-08,4432.375
2013-10-09,4457.305664
2013-10-10,4486.54541
2013-10-11,4519.77832
2013-10-16,4492.127441
2013-10-17,4518.796386999999
2013-10-18,4546.436035
2013-10-21,4578.04248
2013-10-22,4512.609375
2013-10-23,4546.364258
2013-10-24,4594.708984000001
2013-10-25,4580.709961
2013-10-28,4590.401855
2013-10-29,4562.634765999999
2013-10-30,4574.742188
2013-10-31,4510.49707
2013-11-01,4432.457031
2013-11-04,4423.156738000001
2013-11-06,4449.62793
2013-11-07,4485.976074
2013-11-08,4476.587402
2013-11-11,4441.592285
2013-11-12,4380.509765999999
2013-11-13,4301.763672
2013-11-14,4367.241699
2013-11-15,4335.319824
2013-11-18,4393.461426
2013-11-19,4398.205566
2013-11-20,4350.656738000001
2013-11-21,4326.07666
2013-11-22,4317.831543
2013-11-25,4334.674805
2013-11-26,4235.135254
2013-11-27,4251.362793
2013-11-28,4233.798828
2013-11-29,4256.310059
2013-12-02,4321.848633
2013-12-03,4288.636719
2013-12-04,4241.175781
2013-12-05,4216.769043
2013-12-06,4180.664063
2013-12-09,4214.216797
2013-12-10,4275.55127
2013-12-11,4271.616211
2013-12-12,4212.092772999999
2013-12-13,4174.706055
2013-12-16,4125.833496
2013-12-17,4182.222168
2013-12-18,4196.157715
2013-12-19,4231.854004
2013-12-20,4195.431640999999
2013-12-23,4189.483886999999
2013-12-24,4202.708984000001
2013-12-27,4212.85498
2013-12-30,4274.049805
2014-01-02,4327.136719
2014-01-03,4257.536621
2014-01-06,4202.684082
2014-01-07,4175.682129
2014-01-08,4200.467772999999
2014-01-09,4201.092772999999
2014-01-10,4254.845215
2014-01-13,4390.640625
2014-01-15,4441.462402
2014-01-16,4412.35791
2014-01-17,4412.097168
2014-01-20,4431.44043
2014-01-21,4452.367188
2014-01-22,4477.355957
2014-01-23,4495.908203
2014-01-24,4437.210938
2014-01-27,4322.651367
2014-01-28,4341.521973
2014-01-29,4417.217772999999
2014-01-30,4418.625488000001
2014-02-03,4386.128418
2014-02-04,4352.126465
2014-02-05,4384.179688
2014-02-06,4424.577636999999
2014-02-07,4466.532227000001
2014-02-10,4450.616211
2014-02-11,4470.057129
2014-02-12,4496.152344
2014-02-13,4491.526367
2014-02-14,4507.910156
2014-02-17,4555.23291
2014-02-18,4556.055664
2014-02-19,4592.514647999999
2014-02-20,4598.084961
2014-02-21,4646.014647999999
2014-02-24,4623.437011999999
2014-02-25,4577.155272999999
2014-02-26,4532.585449
2014-02-27,4568.804199
2014-02-28,4620.078613000001
2014-03-03,4584.068848
2014-03-04,4601.147949
2014-03-05,4659.033691
2014-03-06,4687.717772999999
2014-03-07,4685.750977000001
2014-03-10,4677.107422
2014-03-11,4704.074219
2014-03-12,4684.245605
2014-03-13,4726.026367
2014-03-14,4878.498047
2014-03-17,4876.042969
2014-03-18,4805.469238000001
2014-03-19,4821.313965
2014-03-20,4698.833496
2014-03-21,4700.075195
2014-03-24,4720.279785
2014-03-25,4702.951172
2014-03-26,4728.099609000001
2014-03-27,4722.916992
2014-03-28,4768.135254
2014-04-01,4873.789063
2014-04-02,4870.060547
2014-04-03,4891.174805
2014-04-04,4857.799805
2014-04-07,4920.893066
2014-04-08,4921.257813
2014-04-09,4921.257813
2014-04-10,4765.587402
2014-04-11,4816.433105
2014-04-14,4864.739746
2014-04-15,4870.070313
2014-04-16,4872.866211
2014-04-17,4896.906738000001
2014-04-21,4892.143066
2014-04-22,4898.061035
2014-04-23,4893.00293
2014-04-24,4890.934082
2014-04-25,4897.498047
2014-04-28,4818.614746
2014-04-29,4819.538086
2014-04-30,4840.002441
2014-05-02,4838.616211
2014-05-05,4842.358886999999
2014-05-06,4834.324219
2014-05-07,4861.924805
2014-05-08,4860.745117
2014-05-09,4897.993164
2014-05-12,4912.852051
2014-05-13,4921.248047
2014-05-14,4991.487793
2014-05-16,5031.421386999999
2014-05-19,5014.847656
2014-05-20,4895.810059
2014-05-21,4910.145996
2014-05-22,4969.734375
2014-05-23,4972.909668
2014-05-26,4963.777344
2014-05-28,4985.430176
2014-05-30,4893.763184
2014-06-02,4911.944824
2014-06-03,4942.010254
2014-06-04,4932.41748
2014-06-05,4935.41748
2014-06-06,4937.029297
2014-06-09,4884.937988000001
2014-06-10,4945.942871
2014-06-11,4971.79834
2014-06-12,4934.260742
2014-06-13,4926.51709
2014-06-16,4885.313965
2014-06-17,4909.371094
2014-06-18,4887.714844
2014-06-19,4864.128906
2014-06-20,4847.557129
2014-06-23,4841.984863000001
2014-06-24,4862.096191
2014-06-25,4838.838379
2014-06-26,4872.274902
2014-06-27,4844.989746
2014-06-30,4878.437011999999
2014-07-01,4884.680176
2014-07-02,4908.12793
2014-07-03,4888.589844
2014-07-04,4905.679199
2014-07-07,4988.882324
2014-07-08,5024.5625
2014-07-09,
2014-07-10,5097.858397999999
2014-07-11,5032.449707
2014-07-14,5020.913574
2014-07-15,5070.67041
2014-07-16,5113.77832
2014-07-17,5071.051758
2014-07-18,5086.863281
2014-07-21,5126.971191
2014-07-22,5083.370117
2014-07-23,5093.078613000001
2014-07-24,5098.489746
2014-07-25,5088.650879
2014-08-04,5119.093261999999
2014-08-05,5108.935059
2014-08-06,5058.07666
2014-08-07,5066.827636999999
2014-08-08,5053.609863000001
2014-08-11,5113.083984000001
2014-08-12,5132.242676
2014-08-13,5168.115234000001
2014-08-14,5155.394043
2014-08-15,5148.809082
2014-08-18,5156.598145
2014-08-19,5165.014647999999
2014-08-20,5190.013184
2014-08-21,5205.981445
2014-08-22,5198.741699
2014-08-25,5184.802246
2014-08-26,5146.398926
2014-08-27,5165.09375
2014-08-28,5184.325195
2014-08-29,5136.709961
2014-09-01,5177.464355
2014-09-02,5201.431640999999
2014-09-03,5223.979492
2014-09-04,5205.166992
2014-09-05,5217.180176
2014-09-08,5246.327147999999
2014-09-09,5196.964844
2014-09-10,5142.838379
2014-09-11,5132.880859000001
2014-09-12,5143.558105
2014-09-15,5144.745117
2014-09-16,5130.350586
2014-09-17,5188.030272999999
2014-09-18,5207.987305
2014-09-19,5227.426758
2014-09-22,5219.648438
2014-09-23,5187.959961
2014-09-24,5173.853027
2014-09-25,5201.224609000001
2014-09-26,5132.410645
2014-09-29,5141.858397999999
2014-09-30,5137.42627
2014-10-01,5140.760254
2014-10-02,5000.660645
2014-10-03,4949.199219
2014-10-06,4999.989746
2014-10-07,5032.691406
2014-10-08,4958.37207
2014-10-09,4993.730469
2014-10-10,4962.8125
2014-10-13,4912.907227000001
2014-10-14,4922.436035
2014-10-15,4962.79248
2014-10-16,4951.466797
2014-10-17,5028.796386999999
2014-10-20,5040.382813
2014-10-21,5029.194824
2014-10-22,5074.172852000001
2014-10-23,5103.366699
2014-10-24,5072.91748
2014-10-27,5024.142578
2014-10-28,5001.155761999999
2014-10-29,5073.905761999999
2014-10-30,5058.69873
2014-10-31,5089.395996
2014-11-03,5085.35791
2014-11-04,5070.789551
2014-11-05,5066.681640999999
2014-11-06,5034.081543
2014-11-07,4987.275879
2014-11-10,4965.239746
2014-11-11,5032.134765999999
2014-11-12,5048.690918
2014-11-13,5048.518066
2014-11-14,5049.337890999999
2014-11-17,5053.792969
2014-11-18,5102.317871
2014-11-19,5127.78125
2014-11-20,5093.414551
2014-11-21,5111.893066
2014-11-24,5141.611328
2014-11-25,5118.792969
2014-11-26,5132.883789
2014-11-27,5145.162109000001
2014-11-28,5149.735352000001
2014-12-01,5164.134765999999
2014-12-02,5175.63916
2014-12-03,5165.890625
2014-12-04,5177.006348
2014-12-05,5187.840332
2014-12-08,5143.861328
2014-12-09,5122.160156
2014-12-10,5165.253906
2014-12-11,5152.541992
2014-12-12,5160.280272999999
2014-12-15,5108.280272999999
2014-12-16,5025.878418
2014-12-17,5035.499511999999
2014-12-18,5113.193359000001
2014-12-19,5144.468261999999
2014-12-22,5125.620117
2014-12-23,5138.915039
2014-12-24,5166.82959
2014-12-29,5178.219238000001
2014-12-30,5226.791504
2015-01-02,5242.613281
2015-01-05,5219.840332
2015-01-06,5168.90625
2015-01-07,5206.963379
2015-01-08,5211.67334
2015-01-09,5216.510254
2015-01-12,5187.779297
2015-01-13,5214.204102000001
2015-01-14,5159.515136999999
2015-01-15,5188.558105
2015-01-16,5148.226074
2015-01-19,5151.939941
2015-01-20,5165.936522999999
2015-01-21,5215.111328
2015-01-22,5253.026855
2015-01-23,5323.726563
2015-01-26,5259.867676
2015-01-27,5276.992676
2015-01-28,5268.695801
2015-01-29,5262.561522999999
2015-01-30,5289.246582
2015-02-02,5276.07959
2015-02-03,5291.560547
2015-02-04,5315.126465
2015-02-05,5279.738281
2015-02-06,5342.356445
2015-02-09,5348.311522999999
2015-02-10,5321.315918
2015-02-11,5336.36084
2015-02-12,5343.252441
2015-02-13,5374.005371
2015-02-16,5325.336914
2015-02-17,5337.342772999999
2015-02-18,5390.289551
2015-02-20,5399.943359000001
2015-02-23,5403.116211
2015-02-24,5417.15332
2015-02-25,5444.946289
2015-02-26,5454.634277
2015-02-27,5450.132324
2015-03-02,5477.668457
2015-03-03,5474.456543
2015-03-04,5447.897461
2015-03-05,5450.785156
2015-03-06,5514.623535
2015-03-09,5444.472168
2015-03-10,5462.766113000001
2015-03-11,5419.405272999999
2015-03-12,5439.67041
2015-03-13,5426.305176
2015-03-16,5435.109375
2015-03-17,5438.991211
2015-03-18,5412.990234000001
2015-03-19,5453.692383
2015-03-20,5442.90332
2015-03-23,5436.936522999999
2015-03-24,5447.486328
2015-03-25,5405.328125
2015-03-26,5368.640136999999
2015-03-27,5396.693848
2015-03-30,5438.494140999999
2015-03-31,5518.510742
2015-04-01,5466.705078
2015-04-02,5456.237305
2015-04-06,5479.868164
2015-04-07,5523.125977000001
2015-04-08,5486.420897999999
2015-04-09,5500.736816
2015-04-10,5491.176758
2015-04-13,5447.247559
2015-04-14,5418.946289
2015-04-15,5414.38623
2015-04-16,5420.572265999999
2015-04-17,5410.483397999999
2015-04-20,5400.642578
2015-04-21,5460.411133
2015-04-22,5436.95752
2015-04-23,5436.047363000001
2015-04-24,5435.193359000001
2015-04-27,5245.290039
2015-04-28,5242.001953
2015-04-29,5105.411133
2015-04-30,5086.273926
2015-05-04,5140.984375
2015-05-05,5160.155272999999
2015-05-06,5184.796386999999
2015-05-07,5150.333008
2015-05-08,5182.059082
2015-05-11,5172.328125
2015-05-12,5205.457031
2015-05-13,5245.977051
2015-05-15,5226.940918
2015-05-18,5237.655761999999
2015-05-19,5269.214844
2015-05-20,5292.591797
2015-05-21,5313.050293
2015-05-22,5314.995117
2015-05-25,5288.20459
2015-05-26,5320.742676
2015-05-27,5253.231934
2015-05-28,5237.245605
2015-05-29,5216.224121
2015-06-01,5213.661133
2015-06-03,5130.34668
2015-06-04,5095.669434
2015-06-05,5100.42041
2015-06-08,5014.84375
2015-06-09,4899.736816
2015-06-10,4933.410645
2015-06-11,4928.666015999999
2015-06-12,4935.67041
2015-06-15,4837.650390999999
2015-06-16,4872.454102000001
2015-06-17,4945.605957
2015-06-18,4945.352051
2015-06-19,4984.85791
2015-06-22,4959.104492
2015-06-23,4937.501465
2015-06-24,4953.369140999999
2015-06-25,4919.895996
2015-06-26,4922.858886999999
2015-06-29,4882.433105
2015-06-30,4910.512207
2015-07-01,4903.916992
2015-07-02,4944.633789
2015-07-03,4982.762207
2015-07-06,4916.595215
2015-07-07,4905.903809
2015-07-08,4871.425781
2015-07-09,4838.140625
2015-07-10,4858.890136999999
2015-07-13,4893.771973
2015-07-14,4901.661621
2015-07-15,4869.70459
2015-07-22,4906.542969
2015-07-23,4902.699707
2015-07-24,4856.451172
2015-07-27,4771.143555
2015-07-28,4714.616211
2015-07-29,4720.980957
2015-07-30,4712.352539
2015-07-31,4802.38623
2015-08-03,4800.039551
2015-08-04,4780.945313
2015-08-05,4850.388184
2015-08-06,4806.421386999999
2015-08-07,4770.161621
2015-08-10,4748.808594
2015-08-11,4622.453613000001
2015-08-12,4479.358397999999
2015-08-13,4584.11377
2015-08-14,4585.254883
2015-08-18,4510.344238000001
2015-08-19,4484.109375
2015-08-20,4441.779297
2015-08-21,4335.824707
2015-08-24,4163.605469
2015-08-25,4228.375
2015-08-26,4237.606934
2015-08-27,4430.500488000001
2015-08-28,4446.069336
2015-08-31,4509.473145
2015-09-01,4412.328125
2015-09-02,4401.162598
2015-09-03,4432.979004
2015-09-04,4415.211914
2015-09-07,4301.237793
2015-09-08,4318.462402
2015-09-09,4347.147461
2015-09-10,4343.132324
2015-09-11,4360.338379
2015-09-14,4390.242676
2015-09-15,4347.030761999999
2015-09-16,4332.384765999999
2015-09-17,4378.254395
2015-09-18,4380.189453
2015-09-21,4375.952147999999
2015-09-22,4343.915039
2015-09-23,4244.300781
2015-09-25,4209.313965
2015-09-28,4120.380371
2015-09-29,4178.28418
2015-09-30,4223.783203
2015-10-01,4254.75
2015-10-02,4207.673828
2015-10-05,4343.572265999999
2015-10-06,4445.648926
2015-10-07,4486.999022999999
2015-10-08,4491.299316
2015-10-09,4589.208008
2015-10-12,4630.569824
2015-10-13,4482.943359000001
2015-10-15,4507.061035
2015-10-16,4521.747559
2015-10-19,4569.708496
2015-10-20,4585.687988000001
2015-10-21,4605.089355
2015-10-22,4584.425781
2015-10-23,4653.007813
2015-10-26,4691.571777
2015-10-27,4673.919434
2015-10-28,4608.603027
2015-10-29,4471.888184
2015-10-30,4455.047852000001
2015-11-02,4464.826172
2015-11-03,4532.951172
2015-11-04,4612.427734000001
2015-11-05,4577.097168
2015-11-06,4566.416015999999
2015-11-09,4499.373047
2015-11-10,4450.921386999999
2015-11-11,4451.457031
2015-11-12,4462.092285
2015-11-13,4472.705078
2015-11-16,4442.04834
2015-11-17,4500.812988000001
2015-11-18,4497.776367
2015-11-19,4518.806152
2015-11-20,4561.19873
2015-11-23,4540.931152
2015-11-24,4545.243164
2015-11-25,4585.409668
2015-11-26,4596.920897999999
2015-11-27,4560.424805
2015-11-30,4446.326172
2015-12-01,4557.532715
2015-12-02,4545.728027
2015-12-03,4537.24707
2015-12-04,4508.318359000001
2015-12-07,4521.257813
2015-12-08,4464.049316
2015-12-09,
2015-12-10,4466.077147999999
2015-12-11,4393.391602000001
2015-12-14,4374.061035
2015-12-15,4409.041015999999
2015-12-16,4483.320313
2015-12-17,4555.828613000001
2015-12-18,4468.520996
2015-12-21,4490.546875
2015-12-22,4517.434082
2015-12-23,4522.519531
2015-12-28,4557.219727000001
2015-12-29,4569.225098
2015-12-30,4592.871582
2016-01-04,4525.784668
2016-01-05,4557.686522999999
2016-01-06,4608.844727000001
2016-01-07,4530.313477000001
2016-01-08,4546.15332
2016-01-11,4465.350098
2016-01-12,4512.393066
2016-01-13,4537.044434
2016-01-14,4513.047363000001
2016-01-15,4523.841797
2016-01-18,4481.143066
2016-01-19,4491.603027
2016-01-20,4427.853515999999
2016-01-21,4413.995117
2016-01-22,4456.611816
2016-01-25,4505.654297
2016-01-26,4510.333984000001
2016-01-27,4583.491699
2016-01-28,4602.692871
2016-01-29,4615.025879
2016-02-01,4624.497559
2016-02-02,4587.298828
2016-02-03,4595.97168
2016-02-04,4665.678711
2016-02-05,4798.803223
2016-02-09,4768.483397999999
2016-02-10,4732.342285
2016-02-11,4775.718261999999
2016-02-12,4714.253418
2016-02-15,4740.585449
2016-02-16,4744.863281
2016-02-17,4765.365234000001
2016-02-18,4778.652344
2016-02-19,4697.42041
2016-02-22,4708.480469
2016-02-23,4653.916015999999
2016-02-24,4657.583984000001
2016-02-25,4658.185059
2016-02-26,4733.008301
2016-02-29,4770.814453
2016-03-01,4779.843261999999
2016-03-02,4836.052246
2016-03-03,4843.89502
2016-03-04,4850.73877
2016-03-07,4831.431640999999
2016-03-08,4810.899414
2016-03-10,4793.060547
2016-03-11,4813.635742
2016-03-14,4877.385742
2016-03-15,4849.636719
2016-03-16,4861.296875
2016-03-17,4885.542969
2016-03-18,4885.562988000001
2016-03-21,4885.018066
2016-03-22,4855.962890999999
2016-03-23,4854.031738000001
2016-03-24,4826.943848
2016-03-28,4773.484375
2016-03-29,4781.155272999999
2016-03-30,4816.511719
2016-03-31,4845.227051
2016-04-01,4843.041992
2016-04-04,4850.031738000001
2016-04-05,4857.927734000001
2016-04-06,4868.085449
2016-04-07,4867.140625
2016-04-08,4846.560059
2016-04-11,4786.832031
2016-04-12,4829.429688
2016-04-13,4852.86084
2016-04-14,4814.703125
2016-04-15,4823.424805
2016-04-18,4865.390136999999
2016-04-19,4881.785156
2016-04-20,4876.451172
2016-04-21,4902.944336
2016-04-22,4914.59082
2016-04-25,4878.716797
2016-04-26,4813.949707
2016-04-27,4845.51416
2016-04-28,4848.246094
2016-04-29,4838.439453
2016-05-02,4808.17627
2016-05-03,4812.121582
2016-05-04,4822.452147999999
2016-05-09,4749.174316
2016-05-10,4762.973633
2016-05-11,4799.821289
2016-05-12,4803.179199
2016-05-13,4761.573242
2016-05-16,4731.421386999999
2016-05-17,4729.015136999999
2016-05-18,4734.216309
2016-05-19,4704.077147999999
2016-05-20,4711.738281
2016-05-23,4743.521484000001
2016-05-24,4710.645508
2016-05-25,4772.835449
2016-05-26,4784.422852000001
2016-05-27,4814.587890999999
2016-05-30,4835.889647999999
2016-05-31,4796.726563
2016-06-01,4839.524414
2016-06-02,4833.081543
2016-06-03,4853.777832
2016-06-06,4895.879883
2016-06-07,4933.842285
2016-06-08,4915.915039
2016-06-09,4876.648926
2016-06-10,4847.912109000001
2016-06-13,4807.083496
2016-06-14,4821.446777
2016-06-15,4814.681152
2016-06-16,4814.248047
2016-06-17,4834.999511999999
2016-06-20,4863.386719
2016-06-21,4878.568848
2016-06-22,4896.707031
2016-06-23,4874.164063
2016-06-24,4834.425293
2016-06-27,4835.908203
2016-06-28,4882.025879
2016-06-29,4979.957031
2016-06-30,5016.498535
2016-07-01,4971.433594
2016-07-11,5068.868652
2016-07-12,5099.381836
2016-07-13,5133.780761999999
2016-07-14,5083.388184
2016-07-15,5110.026367
2016-07-18,5127.349121
2016-07-19,5172.67627
2016-07-20,5242.66748
2016-07-21,5216.818359000001
2016-07-22,5197.09668
2016-07-25,5220.646973
2016-07-26,5224.239746
2016-07-27,5274.20459
2016-07-28,5299.055664
2016-07-29,5215.839355
2016-08-01,5361.416992
2016-08-02,5373.163574
2016-08-03,5351.719238000001
2016-08-04,5373.703125
2016-08-05,5420.085449
2016-08-08,5458.816895
2016-08-09,5440.131348
2016-08-10,5423.788574
2016-08-11,5418.927246
2016-08-12,5377.036133
2016-08-15,5320.402832
2016-08-16,5371.686522999999
2016-08-18,5461.288086
2016-08-19,5415.874511999999
2016-08-22,5427.01416
2016-08-23,5416.979492
2016-08-24,5403.831543
2016-08-25,5453.95459
2016-08-26,5438.669434
2016-08-29,5370.604492
2016-08-30,5362.156738000001
2016-08-31,5385.922363000001
2016-09-01,5334.388672
2016-09-02,5353.302246
2016-09-05,5356.794922
2016-09-06,5371.936522999999
2016-09-07,5381.194336
2016-09-08,5370.918457
2016-09-09,5281.759765999999
2016-09-13,5215.412109000001
2016-09-14,5145.885254
2016-09-15,5265.662598
2016-09-16,5267.612793
2016-09-19,5321.682617
2016-09-20,5302.335938
2016-09-21,5342.433105
2016-09-22,5380.102539
2016-09-23,5388.748535
2016-09-26,5351.980469
2016-09-27,5419.443359000001
2016-09-28,5425.17627
2016-09-29,5431.79541
2016-09-30,5364.64502
2016-10-03,5463.75293
2016-10-04,5472.154297
2016-10-05,5420.487305
2016-10-06,5409.183594
2016-10-07,5376.989258
2016-10-10,5360.668945
2016-10-11,5381.837402
2016-10-12,5364.45166
2016-10-13,5340.241211
2016-10-14,5399.724121
2016-10-17,5410.142578
2016-10-18,5429.886719
2016-10-19,5409.127441
2016-10-20,5403.529297
2016-10-21,5409.08252
2016-10-24,5420.837402
2016-10-25,5397.660645
2016-10-26,5399.588867
2016-10-27,5416.835938
2016-10-28,5410.269043
2016-10-31,5422.541992
2016-11-01,5416.006836
2016-11-02,5405.455078
2016-11-03,5329.501953
2016-11-04,5362.660156
2016-11-07,5386.208008
2016-11-08,5470.681152
2016-11-09,5414.320801
2016-11-10,5450.306152
2016-11-11,5231.971191
2016-11-14,5115.73877
2016-11-15,5078.500977000001
2016-11-16,5185.464844
2016-11-17,5193.015136999999
2016-11-18,5170.108886999999
2016-11-21,5148.318848
2016-11-22,5204.673828
2016-11-23,5211.996094
2016-11-24,5107.623047
2016-11-25,5122.104004
2016-11-28,5114.571777
2016-11-29,5136.666992
2016-11-30,5148.910156
2016-12-01,5198.754883
2016-12-02,5245.956055
2016-12-05,5268.308105
2016-12-06,5272.964844
2016-12-07,5265.368164
2016-12-08,5303.733886999999
2016-12-09,5308.125977000001
2016-12-13,5293.619140999999
2016-12-14,5262.816895
2016-12-15,5254.361816
2016-12-16,5231.651855
2016-12-19,5191.912109000001
2016-12-20,5162.477051
2016-12-21,5111.39209
2016-12-22,5042.870117
2016-12-23,5027.704102000001
2016-12-27,5102.954102000001
2016-12-28,5209.444824
2016-12-29,5302.565918
2016-12-30,5296.710938
2017-01-02,
2017-01-03,5275.971191
2017-01-04,5301.183105
2017-01-05,5325.503906
2017-01-06,5347.021973
2017-01-09,5316.36377
2017-01-10,5309.923828
2017-01-11,5301.236816
2017-01-12,5292.75
2017-01-13,5272.98291
2017-01-16,5270.01123
2017-01-17,5266.937988000001
2017-01-18,5294.78418
2017-01-19,5298.948242
2017-01-20,5254.311035
2017-01-23,5250.967772999999
2017-01-24,5292.087890999999
2017-01-25,5293.782227000001
2017-01-26,5317.632813
2017-01-27,5312.839844
2017-01-30,5302.662109000001
2017-01-31,5294.103027
2017-02-01,5327.161133
2017-02-02,5353.712890999999
2017-02-03,5360.76709
2017-02-06,5395.995117
2017-02-07,5381.475098
2017-02-08,5361.087890999999
2017-02-09,5372.077147999999
2017-02-10,5371.668945
2017-02-13,5409.556152
2017-02-14,5380.669922
2017-02-15,
2017-02-16,5377.998047
2017-02-17,5350.932129
2017-02-20,5359.288086
2017-02-21,5340.990234000001
2017-02-22,5358.683105
2017-02-23,5372.748047
2017-02-24,5385.905761999999
2017-02-27,5382.874022999999
2017-02-28,5386.691895
2017-03-01,5363.056152
2017-03-02,5408.253906
2017-03-03,5391.214844
2017-03-06,5409.816895
2017-03-07,5402.615234000001
2017-03-08,5393.76416
2017-03-09,5402.38623
2017-03-10,5390.676758
2017-03-13,5409.37207
2017-03-14,5431.584961
2017-03-15,5432.380859000001
2017-03-16,5518.241211
2017-03-17,5540.432129
2017-03-20,5533.992188
2017-03-21,5543.092772999999
2017-03-22,5534.092772999999
2017-03-23,5563.758789
2017-03-24,5567.133789
2017-03-27,5541.202147999999
2017-03-29,5592.509765999999
2017-03-30,5592.952147999999
2017-03-31,5568.105957
2017-04-03,5606.789063
2017-04-04,5651.823242
2017-04-05,5676.97998
2017-04-06,5680.23877
2017-04-07,5653.48584
2017-04-10,5644.298828
2017-04-11,5627.933105
2017-04-12,5644.154785
2017-04-13,5616.544922
2017-04-17,5577.486816
2017-04-18,5606.51709
2017-04-19,
2017-04-20,5595.306152
2017-04-21,5664.475098
2017-04-25,5680.795897999999
2017-04-26,5726.529785
2017-04-27,5707.027832
2017-04-28,5685.297852000001
2017-05-02,5675.808105
2017-05-03,5647.368164
2017-05-04,5669.442871
2017-05-05,5683.376953
2017-05-08,5707.861816
2017-05-09,5697.056152
2017-05-10,5653.007813
2017-05-12,5675.21582
2017-05-15,5688.870117
2017-05-16,5646.999022999999
2017-05-17,5615.492188
2017-05-18,5645.451172
2017-05-19,5791.883789
2017-05-22,5749.444824
2017-05-23,5730.612793
2017-05-24,5703.433105
2017-05-26,5716.814941
2017-05-29,5712.331055
2017-05-30,5693.391113000001
2017-05-31,5738.154785
2017-06-01,
2017-06-02,5742.445801
2017-06-05,5748.234863000001
2017-06-06,5707.831055
2017-06-07,5717.325195
2017-06-08,5702.921875
2017-06-09,5675.522949
2017-06-12,5691.436035
2017-06-13,5707.64502
2017-06-14,5792.896973
2017-06-15,5776.283203
